Indicator ID, UIS.STAT,AGE,CONTRACT_TYPE,COUNTRY_ORIGIN,Dataflow / Dataset,EDU_ATTAIN,EDU_CAT,EDU_FIELD,EDU_LEVEL,EDU_TYPE,GRADE,IMM_STATUS,INFRASTR,Indicator ID,Indicator Label - EN,Indicator Section,LOCATION,REGION_DEST,SECTOR_EDU,SEX,SE_BKGRD,STAT_UNIT,SUBJECT,TEACH_EXPERIENCE,Table query,Theme,UNIT_MEASURE,WEALTH_QUINTILE,changes in Dec 2018 ,key,short_key
yadult.porcentICTskill.connec,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,yadult.porcentICTskill.connec,"Proportion of youth and adults who have connected and installed new devices, both sexes (%)",Skills,_T,W00,_Z,_T,_T,ICT_SKILL_CONNECT,_T,_Z,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Learning and skills,PT,_Z,changed to 'YES' in UIS.STAT,ICT_SKILL_CONNECT.PT._Z._Z._T.Y_GE15._Z._Z._Z._Z._T._Z._Z._T._Z._T._Z._Z.W00.W00._Z,ict_skill_connect
yadult.porcentICTskill.connec.F,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,yadult.porcentICTskill.connec.F,"Proportion of youth and adults who have connected and installed new devices, female (%)",Skills,_T,W00,_Z,F,_T,ICT_SKILL_CONNECT,_T,_Z,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Learning and skills,PT,_Z,changed to 'YES' in UIS.STAT,ICT_SKILL_CONNECT.PT._Z._Z.F.Y_GE15._Z._Z._Z._Z._T._Z._Z._T._Z._T._Z._Z.W00.W00._Z,ict_skill_connect-f
yadult.porcentICTskill.connec.M,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,yadult.porcentICTskill.connec.M,"Proportion of youth and adults who have connected and installed new devices, male (%)",Skills,_T,W00,_Z,M,_T,ICT_SKILL_CONNECT,_T,_Z,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Learning and skills,PT,_Z,changed to 'YES' in UIS.STAT,ICT_SKILL_CONNECT.PT._Z._Z.M.Y_GE15._Z._Z._Z._Z._T._Z._Z._T._Z._T._Z._Z.W00.W00._Z,ict_skill_connect-m
yadult.porcentICTskill.connec.GPI,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,yadult.porcentICTskill.connec.GPI,"Proportion of youth and adults who have connected and installed new devices, gender parity index (GPI)",Skills,_T,W00,_Z,_T,_T,ICT_SKILL_CONNECT,_T,_Z,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Learning and skills,GPI,_Z,changed to 'YES' in UIS.STAT,ICT_SKILL_CONNECT.GPI._Z._Z._T.Y_GE15._Z._Z._Z._Z._T._Z._Z._T._Z._T._Z._Z.W00.W00._Z,ict_skill_connect-gpi
yadult.porcentICTskill.creat,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,yadult.porcentICTskill.creat,"Proportion of youth and adults who have created electronic presentations with presentation software, both sexes (%)",Skills,_T,W00,_Z,_T,_T,ICT_SKILL_CREATE,_T,_Z,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Learning and skills,PT,_Z,changed to 'YES' in UIS.STAT,ICT_SKILL_CREATE.PT._Z._Z._T.Y_GE15._Z._Z._Z._Z._T._Z._Z._T._Z._T._Z._Z.W00.W00._Z,ict_skill_create
yadult.porcentICTskill.creat.F,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,yadult.porcentICTskill.creat.F,"Proportion of youth and adults who have created electronic presentations with presentation software, female (%)",Skills,_T,W00,_Z,F,_T,ICT_SKILL_CREATE,_T,_Z,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Learning and skills,PT,_Z,changed to 'YES' in UIS.STAT,ICT_SKILL_CREATE.PT._Z._Z.F.Y_GE15._Z._Z._Z._Z._T._Z._Z._T._Z._T._Z._Z.W00.W00._Z,ict_skill_create-f
yadult.porcentICTskill.creat.M,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,yadult.porcentICTskill.creat.M,"Proportion of youth and adults who have created electronic presentations with presentation software, male (%)",Skills,_T,W00,_Z,M,_T,ICT_SKILL_CREATE,_T,_Z,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Learning and skills,PT,_Z,changed to 'YES' in UIS.STAT,ICT_SKILL_CREATE.PT._Z._Z.M.Y_GE15._Z._Z._Z._Z._T._Z._Z._T._Z._T._Z._Z.W00.W00._Z,ict_skill_create-m
yadult.porcentICTskill.creat.GPI,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,yadult.porcentICTskill.creat.GPI,"Proportion of youth and adults who have created electronic presentations with presentation software, gender parity index (GPI)",Skills,_T,W00,_Z,_T,_T,ICT_SKILL_CREATE,_T,_Z,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Learning and skills,GPI,_Z,changed to 'YES' in UIS.STAT,ICT_SKILL_CREATE.GPI._Z._Z._T.Y_GE15._Z._Z._Z._Z._T._Z._Z._T._Z._T._Z._Z.W00.W00._Z,ict_skill_create-gpi
ICTskillDuplic,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,ICTskillDuplic,"Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document , both sexes (%)",Skills,_T,W00,_Z,_T,_T,ICT_SKILL_DUP,_T,_Z,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Learning and skills,PT,_Z,changed to 'YES' in UIS.STAT,ICT_SKILL_DUP.PT._Z._Z._T.Y_GE15._Z._Z._Z._Z._T._Z._Z._T._Z._T._Z._Z.W00.W00._Z,ict_skill_dup
ICTskillDuplic.F,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,ICTskillDuplic.F,"Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document, female (%)",Skills,_T,W00,_Z,F,_T,ICT_SKILL_DUP,_T,_Z,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Learning and skills,PT,_Z,changed to 'YES' in UIS.STAT,ICT_SKILL_DUP.PT._Z._Z.F.Y_GE15._Z._Z._Z._Z._T._Z._Z._T._Z._T._Z._Z.W00.W00._Z,ict_skill_dup-f
ICTskillDuplic.M,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,ICTskillDuplic.M,"Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document, male (%)",Skills,_T,W00,_Z,M,_T,ICT_SKILL_DUP,_T,_Z,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Learning and skills,PT,_Z,changed to 'YES' in UIS.STAT,ICT_SKILL_DUP.PT._Z._Z.M.Y_GE15._Z._Z._Z._Z._T._Z._Z._T._Z._T._Z._Z.W00.W00._Z,ict_skill_dup-m
ICTskillDuplic.GPI,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,ICTskillDuplic.GPI,"Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document, gender parity index (GPI)",Skills,_T,W00,_Z,_T,_T,ICT_SKILL_DUP,_T,_Z,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Learning and skills,GPI,_Z,changed to 'YES' in UIS.STAT,ICT_SKILL_DUP.GPI._Z._Z._T.Y_GE15._Z._Z._Z._Z._T._Z._Z._T._Z._T._Z._Z.W00.W00._Z,ict_skill_dup-gpi
ICTskillAttach,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,ICTskillAttach,"Proportion of youth and adults who have sent e-mails with attached files (e.g. document, picture, video), both sexes (%)",Skills,_T,W00,_Z,_T,_T,ICT_SKILL_AT,_T,_Z,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Learning and skills,PT,_Z,changed to 'YES' in UIS.STAT,ICT_SKILL_AT.PT._Z._Z._T.Y_GE15._Z._Z._Z._Z._T._Z._Z._T._Z._T._Z._Z.W00.W00._Z,ict_skill_at
ICTskillAttach.F,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,ICTskillAttach.F,"Proportion of youth and adults who have Sent e-mails with attached files (e.g. document, picture, video), female (%)",Skills,_T,W00,_Z,F,_T,ICT_SKILL_AT,_T,_Z,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Learning and skills,PT,_Z,changed to 'YES' in UIS.STAT,ICT_SKILL_AT.PT._Z._Z.F.Y_GE15._Z._Z._Z._Z._T._Z._Z._T._Z._T._Z._Z.W00.W00._Z,ict_skill_at-f
ICTskillAttach.M,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,ICTskillAttach.M,"Proportion of youth and adults who have Sent e-mails with attached files (e.g. document, picture, video), male (%)",Skills,_T,W00,_Z,M,_T,ICT_SKILL_AT,_T,_Z,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Learning and skills,PT,_Z,changed to 'YES' in UIS.STAT,ICT_SKILL_AT.PT._Z._Z.M.Y_GE15._Z._Z._Z._Z._T._Z._Z._T._Z._T._Z._Z.W00.W00._Z,ict_skill_at-m
ICTskillAttach.GPI,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,ICTskillAttach.GPI,"Proportion of youth and adults who have sent e-mails with attached files (e.g. document, picture, video), gender parity index (GPI)",Skills,_T,W00,_Z,_T,_T,ICT_SKILL_AT,_T,_Z,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Learning and skills,GPI,_Z,changed to 'YES' in UIS.STAT,ICT_SKILL_AT.GPI._Z._Z._T.Y_GE15._Z._Z._Z._Z._T._Z._Z._T._Z._T._Z._Z.W00.W00._Z,ict_skill_at-gpi
ICTskillFormula,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,ICTskillFormula,"Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, both sexes (%)",Skills,_T,W00,_Z,_T,_T,ICT_SKILL_FORM,_T,_Z,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Learning and skills,PT,_Z,changed to 'YES' in UIS.STAT,ICT_SKILL_FORM.PT._Z._Z._T.Y_GE15._Z._Z._Z._Z._T._Z._Z._T._Z._T._Z._Z.W00.W00._Z,ict_skill_form
ICTskillFormula.F,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,ICTskillFormula.F,"Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, female (%)",Skills,_T,W00,_Z,F,_T,ICT_SKILL_FORM,_T,_Z,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Learning and skills,PT,_Z,changed to 'YES' in UIS.STAT,ICT_SKILL_FORM.PT._Z._Z.F.Y_GE15._Z._Z._Z._Z._T._Z._Z._T._Z._T._Z._Z.W00.W00._Z,ict_skill_form-f
ICTskillFormula.M,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,ICTskillFormula.M,"Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, male (%)",Skills,_T,W00,_Z,M,_T,ICT_SKILL_FORM,_T,_Z,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Learning and skills,PT,_Z,changed to 'YES' in UIS.STAT,ICT_SKILL_FORM.PT._Z._Z.M.Y_GE15._Z._Z._Z._Z._T._Z._Z._T._Z._T._Z._Z.W00.W00._Z,ict_skill_form-m
ICTskillFormula.GPI,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,ICTskillFormula.GPI,"Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, gender parity index (GPI)",Skills,_T,W00,_Z,_T,_T,ICT_SKILL_FORM,_T,_Z,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Learning and skills,GPI,_Z,changed to 'YES' in UIS.STAT,ICT_SKILL_FORM.GPI._Z._Z._T.Y_GE15._Z._Z._Z._Z._T._Z._Z._T._Z._T._Z._Z.W00.W00._Z,ict_skill_form-gpi
ICTskillSoftware,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,ICTskillSoftware,"Proportion of youth and adults who have found, downloaded, installed and configured software, both sexes (%)",Skills,_T,W00,_Z,_T,_T,ICT_SKILL_SOFT,_T,_Z,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Learning and skills,PT,_Z,changed to 'YES' in UIS.STAT,ICT_SKILL_SOFT.PT._Z._Z._T.Y_GE15._Z._Z._Z._Z._T._Z._Z._T._Z._T._Z._Z.W00.W00._Z,ict_skill_soft
ICTskillSoftware.F,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,ICTskillSoftware.F,"Proportion of youth and adults who have found, downloaded, installed and configured software, female (%)",Skills,_T,W00,_Z,F,_T,ICT_SKILL_SOFT,_T,_Z,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Learning and skills,PT,_Z,changed to 'YES' in UIS.STAT,ICT_SKILL_SOFT.PT._Z._Z.F.Y_GE15._Z._Z._Z._Z._T._Z._Z._T._Z._T._Z._Z.W00.W00._Z,ict_skill_soft-f
ICTskillSoftware.M,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,ICTskillSoftware.M,"Proportion of youth and adults who have found, downloaded, installed and configured software, male (%)",Skills,_T,W00,_Z,M,_T,ICT_SKILL_SOFT,_T,_Z,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Learning and skills,PT,_Z,changed to 'YES' in UIS.STAT,ICT_SKILL_SOFT.PT._Z._Z.M.Y_GE15._Z._Z._Z._Z._T._Z._Z._T._Z._T._Z._Z.W00.W00._Z,ict_skill_soft-m
ICTskillSoftware.GPI,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,ICTskillSoftware.GPI,"Proportion of youth and adults who have found, downloaded, installed and configured software, gender parity index (GPI)",Skills,_T,W00,_Z,_T,_T,ICT_SKILL_SOFT,_T,_Z,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Learning and skills,GPI,_Z,changed to 'YES' in UIS.STAT,ICT_SKILL_SOFT.GPI._Z._Z._T.Y_GE15._Z._Z._Z._Z._T._Z._Z._T._Z._T._Z._Z.W00.W00._Z,ict_skill_soft-gpi
ICTskillTransferFile,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,ICTskillTransferFile,"Proportion of youth and adults who have transferred files between a computer and other devices, both sexes (%)",Skills,_T,W00,_Z,_T,_T,ICT_SKILL_TRAN,_T,_Z,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Learning and skills,PT,_Z,changed to 'YES' in UIS.STAT,ICT_SKILL_TRAN.PT._Z._Z._T.Y_GE15._Z._Z._Z._Z._T._Z._Z._T._Z._T._Z._Z.W00.W00._Z,ict_skill_tran
ICTskillTransferFile.F,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,ICTskillTransferFile.F,"Proportion of youth and adults who have transferred files between a computer and other devices, female (%)",Skills,_T,W00,_Z,F,_T,ICT_SKILL_TRAN,_T,_Z,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Learning and skills,PT,_Z,changed to 'YES' in UIS.STAT,ICT_SKILL_TRAN.PT._Z._Z.F.Y_GE15._Z._Z._Z._Z._T._Z._Z._T._Z._T._Z._Z.W00.W00._Z,ict_skill_tran-f
ICTskillTransferFile.M,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,ICTskillTransferFile.M,"Proportion of youth and adults who have Transferred files between a computer and other devices, male (%)",Skills,_T,W00,_Z,M,_T,ICT_SKILL_TRAN,_T,_Z,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Learning and skills,PT,_Z,changed to 'YES' in UIS.STAT,ICT_SKILL_TRAN.PT._Z._Z.M.Y_GE15._Z._Z._Z._Z._T._Z._Z._T._Z._T._Z._Z.W00.W00._Z,ict_skill_tran-m
ICTskillTransferFile.GPI,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,ICTskillTransferFile.GPI,"Proportion of youth and adults who have Transferred files between a computer and other devices, gender parity index (GPI)",Skills,_T,W00,_Z,_T,_T,ICT_SKILL_TRAN,_T,_Z,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Learning and skills,GPI,_Z,changed to 'YES' in UIS.STAT,ICT_SKILL_TRAN.GPI._Z._Z._T.Y_GE15._Z._Z._Z._Z._T._Z._Z._T._Z._T._Z._Z.W00.W00._Z,ict_skill_tran-gpi
ICTskillProgLang,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,ICTskillProgLang,"Proportion of youth and adults who have wrote a computer program using a specialised programming language, both sexes (%)",Skills,_T,W00,_Z,_T,_T,ICT_SKILL_PROG,_T,_Z,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Learning and skills,PT,_Z,changed to 'YES' in UIS.STAT,ICT_SKILL_PROG.PT._Z._Z._T.Y_GE15._Z._Z._Z._Z._T._Z._Z._T._Z._T._Z._Z.W00.W00._Z,ict_skill_prog
ICTskillProgLang.F,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,ICTskillProgLang.F,"Proportion of youth and adults who have wrote a computer program using a specialised programming language, female (%)",Skills,_T,W00,_Z,F,_T,ICT_SKILL_PROG,_T,_Z,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Learning and skills,PT,_Z,changed to 'YES' in UIS.STAT,ICT_SKILL_PROG.PT._Z._Z.F.Y_GE15._Z._Z._Z._Z._T._Z._Z._T._Z._T._Z._Z.W00.W00._Z,ict_skill_prog-f
ICTskillProgLang.M,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,ICTskillProgLang.M,"Proportion of youth and adults who have wrote a computer program using a specialised programming language, male (%)",Skills,_T,W00,_Z,M,_T,ICT_SKILL_PROG,_T,_Z,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Learning and skills,PT,_Z,changed to 'YES' in UIS.STAT,ICT_SKILL_PROG.PT._Z._Z.M.Y_GE15._Z._Z._Z._Z._T._Z._Z._T._Z._T._Z._Z.W00.W00._Z,ict_skill_prog-m
ICTskillProgLang.GPI,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,ICTskillProgLang.GPI,"Proportion of youth and adults who have wrote a computer program using a specialised programming language, gender parity index (GPI)",Skills,_T,W00,_Z,_T,_T,ICT_SKILL_PROG,_T,_Z,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Learning and skills,GPI,_Z,changed to 'YES' in UIS.STAT,ICT_SKILL_PROG.GPI._Z._Z._T.Y_GE15._Z._Z._Z._Z._T._Z._Z._T._Z._T._Z._Z.W00.W00._Z,ict_skill_prog-gpi
LR.Ag15t24,YES,Y15T24,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,LR.Ag15t24,"Youth literacy rate, population 15-24 years, both sexes (%)",Literacy rates,_T,W00,_Z,_T,_Z,LR,_Z,_Z,Literacy rate by age group,Literacy,PT,_Z,,LR.PT._Z._Z._T.Y15T24._Z._Z._Z._Z._T._Z._Z._Z._Z._Z._Z._Z.W00.W00._Z,lr-y15t24
LR.Ag15t24.F,YES,Y15T24,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,LR.Ag15t24.F,"Youth literacy rate, population 15-24 years, female (%)",Literacy rates,_T,W00,_Z,F,_Z,LR,_Z,_Z,Literacy rate by age group,Literacy,PT,_Z,,LR.PT._Z._Z.F.Y15T24._Z._Z._Z._Z._T._Z._Z._Z._Z._Z._Z._Z.W00.W00._Z,lr-f-y15t24
LR.Ag15t24.M,YES,Y15T24,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,LR.Ag15t24.M,"Youth literacy rate, population 15-24 years, male (%)",Literacy rates,_T,W00,_Z,M,_Z,LR,_Z,_Z,Literacy rate by age group,Literacy,PT,_Z,,LR.PT._Z._Z.M.Y15T24._Z._Z._Z._Z._T._Z._Z._Z._Z._Z._Z._Z.W00.W00._Z,lr-m-y15t24
LR.Ag15t24.GPI,YES,Y15T24,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,LR.Ag15t24.GPI,"Youth literacy rate, population 15-24 years, gender parity index (GPI)",Literacy rates,_T,W00,_Z,_T,_Z,LR,_Z,_Z,Literacy rate by age group,Literacy,GPI,_Z,,LR.GPI._Z._Z._T.Y15T24._Z._Z._Z._Z._T._Z._Z._Z._Z._Z._Z._Z.W00.W00._Z,lr-gpi-y15t24
LR.Ag15t99,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,LR.Ag15t99,"Adult literacy rate, population 15+ years, both sexes (%)",Literacy rates,_T,W00,_Z,_T,_Z,LR,_Z,_Z,Literacy rate by age group,Literacy,PT,_Z,,LR.PT._Z._Z._T.Y_GE15._Z._Z._Z._Z._T._Z._Z._Z._Z._Z._Z._Z.W00.W00._Z,lr-y_ge15
LR.Ag15t99.F,YES,Y_GE15,_Z,W00,Education: Students and Teachers - v3.0,_Z,_Z,_Z,_Z,_Z,_Z,_Z,_Z,LR.Ag15t99.F,"Adult literacy rate, population 15+ years, female (%)",Literacy rates,_T,W00,_Z,F,_Z,LR,_Z,_Z,Literacy rate by age group,Literacy,PT,_Z,,LR.PT._Z._Z.F.Y_GE15._Z._Z._Z._Z._T._Z._Z._Z._Z._Z._Z._Z.W00.W00._Z,lr-f-y_ge15
