STAT_UNIT,UNIT_MEASURE,EDU_LEVEL,EDU_CAT,SEX,AGE,GRADE,SECTOR_EDU,EDU_ATTAIN,WEALTH_QUINTILE,LOCATION,EDU_TYPE,EDU_FIELD,SUBJECT,INFRASTR,SE_BKGRD,TEACH_EXPERIENCE,CONTRACT_TYPE,COUNTRY_ORIGIN,REGION_DEST,IMM_STATUS,REF_AREA,TIME_PERIOD,full_sdmx_key,abb_sdmx_key,abb_sdmx_key2
TATTRR,PT,L1,_T,M,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TATTRR.PT.L1._T.M._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TATTRR..1..M................,tattrr-1-m
TATTRR,PT,L1,_T,F,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TATTRR.PT.L1._T.F._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TATTRR..1..F................,tattrr-1-f
TATTRR,PT,L3,_T,F,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TATTRR.PT.L3._T.F._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TATTRR..3..F................,tattrr-3-f
TATTRR,PT,L3,_T,_T,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TATTRR.PT.L3._T._T._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TATTRR..3..................,tattrr-3
TATTRR,PT,L3,_T,M,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TATTRR.PT.L3._T.M._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TATTRR..3..M................,tattrr-3-m
TATTRR,GPIA,L2_3,_T,_T,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TATTRR.GPIA.L2_3._T._T._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TATTRR.GPIA.2_3..................,tattrr-gpia-2_3
TATTRR,GPIA,L3,_T,_T,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TATTRR.GPIA.L3._T._T._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TATTRR.GPIA.3..................,tattrr-gpia-3
TATTRR,GPIA,L02,_T,_T,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TATTRR.GPIA.L02._T._T._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TATTRR.GPIA.02..................,tattrr-gpia-02
TATTRR,GPIA,L1,_T,_T,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TATTRR.GPIA.L1._T._T._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TATTRR.GPIA.1..................,tattrr-gpia-1
TATTRR,GPIA,L2,_T,_T,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TATTRR.GPIA.L2._T._T._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TATTRR.GPIA.2..................,tattrr-gpia-2
TEACH,PER,L2,_T,_T,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L2._T._T._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.2..................,teach-per-2
TEACH,PER,L2,_T,_T,_T,_T,INST_PUB,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L2._T._T._T._T.INST_PUB._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.2.....INST_PUB.............,teach-per-2-inst_pub
TEACH,PER,L2,_T,_T,_T,_T,INST_PRIV,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L2._T._T._T._T.INST_PRIV._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.2.....INST_PRIV.............,teach-per-2-inst_priv
TEACH,PER,L2,_T,F,_T,_T,INST_PRIV,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L2._T.F._T._T.INST_PRIV._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.2..F...INST_PRIV.............,teach-per-2-f-inst_priv
TEACH,PER,L2,_T,F,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L2._T.F._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.2..F................,teach-per-2-f
TEACH,PER,L2,_T,F,_T,_T,INST_PUB,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L2._T.F._T._T.INST_PUB._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.2..F...INST_PUB.............,teach-per-2-f-inst_pub
TEACH,PER,L2,_T,M,_T,_T,INST_PRIV,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L2._T.M._T._T.INST_PRIV._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.2..M...INST_PRIV.............,teach-per-2-m-inst_priv
TEACH,PER,L2,_T,M,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L2._T.M._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.2..M................,teach-per-2-m
TEACH,PER,L2,_T,M,_T,_T,INST_PUB,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L2._T.M._T._T.INST_PUB._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.2..M...INST_PUB.............,teach-per-2-m-inst_pub
TEACH,PER,L02,_T,M,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L02._T.M._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.02..M................,teach-per-02-m
TEACH,PER,L02,_T,M,_T,_T,INST_PUB,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L02._T.M._T._T.INST_PUB._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.02..M...INST_PUB.............,teach-per-02-m-inst_pub
TEACH,PER,L02,_T,M,_T,_T,INST_PRIV,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L02._T.M._T._T.INST_PRIV._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.02..M...INST_PRIV.............,teach-per-02-m-inst_priv
TEACH,PER,L02,_T,F,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L02._T.F._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.02..F................,teach-per-02-f
TEACH,PER,L02,_T,F,_T,_T,INST_PUB,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L02._T.F._T._T.INST_PUB._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.02..F...INST_PUB.............,teach-per-02-f-inst_pub
TEACH,PER,L02,_T,F,_T,_T,INST_PRIV,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L02._T.F._T._T.INST_PRIV._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.02..F...INST_PRIV.............,teach-per-02-f-inst_priv
TEACH,PER,L02,_T,_T,_T,_T,INST_PRIV,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L02._T._T._T._T.INST_PRIV._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.02.....INST_PRIV.............,teach-per-02-inst_priv
TEACH,PER,L02,_T,_T,_T,_T,INST_PUB,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L02._T._T._T._T.INST_PUB._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.02.....INST_PUB.............,teach-per-02-inst_pub
TEACH,PER,L02,_T,_T,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L02._T._T._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.02..................,teach-per-02
TEACH,PER,L01,_T,F,_T,_T,INST_PUB,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L01._T.F._T._T.INST_PUB._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.01..F...INST_PUB.............,teach-per-01-f-inst_pub
TEACH,PER,L01,_T,F,_T,_T,INST_PRIV,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L01._T.F._T._T.INST_PRIV._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.01..F...INST_PRIV.............,teach-per-01-f-inst_priv
TEACH,PER,L01,_T,F,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L01._T.F._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.01..F................,teach-per-01-f
TEACH,PER,L01,_T,M,_T,_T,INST_PRIV,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L01._T.M._T._T.INST_PRIV._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.01..M...INST_PRIV.............,teach-per-01-m-inst_priv
TEACH,PER,L01,_T,M,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L01._T.M._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.01..M................,teach-per-01-m
TEACH,PER,L01,_T,M,_T,_T,INST_PUB,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L01._T.M._T._T.INST_PUB._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.01..M...INST_PUB.............,teach-per-01-m-inst_pub
TEACH,PER,L01,_T,_T,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L01._T._T._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.01..................,teach-per-01
TEACH,PER,L01,_T,_T,_T,_T,INST_PUB,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L01._T._T._T._T.INST_PUB._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.01.....INST_PUB.............,teach-per-01-inst_pub
TEACH,PER,L01,_T,_T,_T,_T,INST_PRIV,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L01._T._T._T._T.INST_PRIV._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.01.....INST_PRIV.............,teach-per-01-inst_priv
TEACH,PER,L5,_T,F,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L5._T.F._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.5..F................,teach-per-5-f
TEACH,PER,L5,_T,F,_T,_T,INST_PUB,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L5._T.F._T._T.INST_PUB._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.5..F...INST_PUB.............,teach-per-5-f-inst_pub
TEACH,PER,L5,_T,F,_T,_T,INST_PRIV,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L5._T.F._T._T.INST_PRIV._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.5..F...INST_PRIV.............,teach-per-5-f-inst_priv
TEACH,PER,L5,_T,M,_T,_T,INST_PRIV,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L5._T.M._T._T.INST_PRIV._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.5..M...INST_PRIV.............,teach-per-5-m-inst_priv
TEACH,PER,L5,_T,M,_T,_T,INST_PUB,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L5._T.M._T._T.INST_PUB._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.5..M...INST_PUB.............,teach-per-5-m-inst_pub
TEACH,PER,L5,_T,M,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L5._T.M._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.5..M................,teach-per-5-m
TEACH,PER,L5,_T,_T,_T,_T,INST_PUB,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L5._T._T._T._T.INST_PUB._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.5.....INST_PUB.............,teach-per-5-inst_pub
TEACH,PER,L5,_T,_T,_T,_T,INST_PRIV,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L5._T._T._T._T.INST_PRIV._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.5.....INST_PRIV.............,teach-per-5-inst_priv
TEACH,PER,L5,_T,_T,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L5._T._T._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.5..................,teach-per-5
TEACH,PER,L3,_T,M,_T,_T,INST_PUB,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L3._T.M._T._T.INST_PUB._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.3..M...INST_PUB.............,teach-per-3-m-inst_pub
TEACH,PER,L3,_T,M,_T,_T,INST_PRIV,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L3._T.M._T._T.INST_PRIV._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.3..M...INST_PRIV.............,teach-per-3-m-inst_priv
TEACH,PER,L3,_T,M,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L3._T.M._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.3..M................,teach-per-3-m
TEACH,PER,L3,_T,F,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L3._T.F._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.3..F................,teach-per-3-f
TEACH,PER,L3,_T,F,_T,_T,INST_PUB,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L3._T.F._T._T.INST_PUB._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.3..F...INST_PUB.............,teach-per-3-f-inst_pub
TEACH,PER,L3,_T,F,_T,_T,INST_PRIV,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L3._T.F._T._T.INST_PRIV._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.3..F...INST_PRIV.............,teach-per-3-f-inst_priv
TEACH,PER,L3,_T,_T,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L3._T._T._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.3..................,teach-per-3
TEACH,PER,L3,_T,_T,_T,_T,INST_PUB,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L3._T._T._T._T.INST_PUB._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.3.....INST_PUB.............,teach-per-3-inst_pub
TEACH,PER,L3,_T,_T,_T,_T,INST_PRIV,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L3._T._T._T._T.INST_PRIV._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.3.....INST_PRIV.............,teach-per-3-inst_priv
TEACH,PER,L2_3,C5,F,_T,_T,INST_PRIV,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L2_3.C5.F._T._T.INST_PRIV._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.2_3.C5.F...INST_PRIV.............,teach-per-2_3-c5-f-inst_priv
TEACH,PER,L2_3,C5,F,_T,_T,INST_PUB,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L2_3.C5.F._T._T.INST_PUB._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.2_3.C5.F...INST_PUB.............,teach-per-2_3-c5-f-inst_pub
TEACH,PER,L2_3,C5,F,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L2_3.C5.F._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.2_3.C5.F................,teach-per-2_3-c5-f
TEACH,PER,L2_3,C5,_T,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L2_3.C5._T._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.2_3.C5.................,teach-per-2_3-c5
TEACH,PER,L2_3,C5,_T,_T,_T,INST_PRIV,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L2_3.C5._T._T._T.INST_PRIV._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.2_3.C5....INST_PRIV.............,teach-per-2_3-c5-inst_priv
TEACH,PER,L2_3,C5,_T,_T,_T,INST_PUB,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L2_3.C5._T._T._T.INST_PUB._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.2_3.C5....INST_PUB.............,teach-per-2_3-c5-inst_pub
TEACH,PER,L2_3,C5,M,_T,_T,INST_PUB,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L2_3.C5.M._T._T.INST_PUB._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.2_3.C5.M...INST_PUB.............,teach-per-2_3-c5-m-inst_pub
TEACH,PER,L2_3,C5,M,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L2_3.C5.M._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.2_3.C5.M................,teach-per-2_3-c5-m
TEACH,PER,L2_3,C5,M,_T,_T,INST_PRIV,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L2_3.C5.M._T._T.INST_PRIV._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.2_3.C5.M...INST_PRIV.............,teach-per-2_3-c5-m-inst_priv
TEACH,PER,L2_3,_T,F,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L2_3._T.F._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.2_3..F................,teach-per-2_3-f
TEACH,PER,L2_3,_T,F,_T,_T,INST_PUB,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L2_3._T.F._T._T.INST_PUB._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.2_3..F...INST_PUB.............,teach-per-2_3-f-inst_pub
TEACH,PER,L2_3,_T,F,_T,_T,INST_PRIV,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L2_3._T.F._T._T.INST_PRIV._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.2_3..F...INST_PRIV.............,teach-per-2_3-f-inst_priv
TEACH,PER,L2_3,_T,M,_T,_T,INST_PRIV,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L2_3._T.M._T._T.INST_PRIV._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.2_3..M...INST_PRIV.............,teach-per-2_3-m-inst_priv
TEACH,PER,L2_3,_T,M,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L2_3._T.M._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.2_3..M................,teach-per-2_3-m
TEACH,PER,L2_3,_T,M,_T,_T,INST_PUB,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L2_3._T.M._T._T.INST_PUB._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.2_3..M...INST_PUB.............,teach-per-2_3-m-inst_pub
TEACH,PER,L2_3,_T,_T,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L2_3._T._T._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.2_3..................,teach-per-2_3
TEACH,PER,L2_3,_T,_T,_T,_T,INST_PUB,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L2_3._T._T._T._T.INST_PUB._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.2_3.....INST_PUB.............,teach-per-2_3-inst_pub
TEACH,PER,L2_3,_T,_T,_T,_T,INST_PRIV,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L2_3._T._T._T._T.INST_PRIV._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.2_3.....INST_PRIV.............,teach-per-2_3-inst_priv
TEACH,PER,L2_3,C4,M,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L2_3.C4.M._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.2_3.C4.M................,teach-per-2_3-c4-m
TEACH,PER,L2_3,C4,M,_T,_T,INST_PRIV,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L2_3.C4.M._T._T.INST_PRIV._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.2_3.C4.M...INST_PRIV.............,teach-per-2_3-c4-m-inst_priv
TEACH,PER,L2_3,C4,M,_T,_T,INST_PUB,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L2_3.C4.M._T._T.INST_PUB._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.2_3.C4.M...INST_PUB.............,teach-per-2_3-c4-m-inst_pub
TEACH,PER,L2_3,C4,F,_T,_T,INST_PUB,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L2_3.C4.F._T._T.INST_PUB._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.2_3.C4.F...INST_PUB.............,teach-per-2_3-c4-f-inst_pub
TEACH,PER,L2_3,C4,F,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L2_3.C4.F._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.2_3.C4.F................,teach-per-2_3-c4-f
TEACH,PER,L2_3,C4,_T,_T,_T,INST_PUB,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L2_3.C4._T._T._T.INST_PUB._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.2_3.C4....INST_PUB.............,teach-per-2_3-c4-inst_pub
TEACH,PER,L2_3,C4,_T,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L2_3.C4._T._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.2_3.C4.................,teach-per-2_3-c4
TEACH,PER,L6T8,_T,_T,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L6T8._T._T._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.6T8..................,teach-per-6t8
TEACH,PER,L6T8,_T,M,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L6T8._T.M._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.6T8..M................,teach-per-6t8-m
TEACH,PER,L6T8,_T,F,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L6T8._T.F._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.6T8..F................,teach-per-6t8-f
TEACH,PER,L1,_T,_T,_T,_T,INST_PUB,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L1._T._T._T._T.INST_PUB._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.1.....INST_PUB.............,teach-per-1-inst_pub
TEACH,PER,L1,_T,_T,_T,_T,INST_PRIV,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L1._T._T._T._T.INST_PRIV._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.1.....INST_PRIV.............,teach-per-1-inst_priv
TEACH,PER,L1,_T,_T,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,,W00,_Z,,,TEACH.PER.L1._T._T._T._T.INST_T._T._Z._T._T._T._T._Z._Z._T._T..W00._Z,TEACH.PER.1..................,teach-per-1
